B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.6,850001,0.5677262110190253,5.591035067595456e-05,0.5675759593803057,0.5678130538954156,0.567738367126388,6.0924663722418146e-05,0.5675818476442577,0.5678337358467392,20
240,immediately,0.6,0.6,860001,0.5677290931436431,5.397675706829612e-05,0.5675785017352922,0.5678103410027255,0.5677380898898857,6.04415323319484e-05,0.5675816435091339,0.5678317694616823,20
240,immediately,0.6,0.6,870001,0.5677316807699216,5.311426141523239e-05,0.5675874040104245,0.5678085551899491,0.5677379330763905,5.992544338954417e-05,0.5675816257991633,0.5678299368896559,20
240,immediately,0.6,0.6,880001,0.5677348875295412,5.400681727000916e-05,0.5675886603654364,0.5678267166898493,0.5677378141264503,5.9421209384154017e-05,0.567581672428119,0.5678282169993248,20
240,immediately,0.6,0.6,890001,0.5677319797391485,5.2172885809789175e-05,0.5675797533688053,0.5678216472083409,0.5677376894363004,5.894327040614208e-05,0.5675816849631998,0.5678263808120753,20
240,immediately,0.6,0.6,900001,0.5677340431680057,5.128413077111065e-05,0.5675866745932511,0.5678114363405224,0.5677375684210044,5.8450947524163397e-05,0.5675816572467748,0.5678243341070758,20
240,immediately,0.6,0.6,910001,0.5677351404957685,5.1329697201601366e-05,0.567590257666982,0.5678071188375317,0.567737523702121,5.7962134653452646e-05,0.5675817168770221,0.5678225346401381,20
240,immediately,0.6,0.6,920001,0.5677337213654519,5.541263610232211e-05,0.567570302039611,0.5678229875480257,0.5677374631800157,5.7455992350045606e-05,0.5675816641970975,0.5678207496549313,20
240,immediately,0.6,0.6,930001,0.5677324305556152,5.7064290371180606e-05,0.5675758313044384,0.5678312350397492,0.5677373799385863,5.7003846919710235e-05,0.5675815076503109,0.5678190334302586,20
240,immediately,0.6,0.6,940001,0.5677340472552836,5.726284173169739e-05,0.5675892397270985,0.567838964262831,0.5677372835957838,5.659009328972479e-05,0.5675814584756699,0.5678174513857027,20
240,immediately,0.6,0.6,950001,0.5677369354416401,5.3428630284267565e-05,0.5676133318489098,0.5678422316773942,0.5677372437028896,5.6143948307306515e-05,0.5675819723188881,0.567815918420937,20
240,immediately,0.6,0.6,960001,0.5677381691554084,5.242273432365579e-05,0.56760559965991,0.5678412885251817,0.5677372487288179,5.574180940625252e-05,0.5675825973337639,0.5678148288777486,20
240,immediately,0.6,0.6,970001,0.5677374501356752,5.148960019365313e-05,0.567599577050978,0.5678425809296803,0.5677372547606833,5.53348757256646e-05,0.5675830043613541,0.5678134724243217,20
240,immediately,0.6,0.6,980001,0.5677394210797826,5.1727170953100174e-05,0.5675881985792162,0.5678470275749326,0.5677372629373258,5.488241289143036e-05,0.567583344719386,0.56781195439965,20
240,immediately,0.6,0.6,990001,0.5677393876584174,5.079040821995542e-05,0.5676009138938817,0.5678396590671188,0.5677373046265343,5.4455453599559694e-05,0.5675835039565903,0.5678106145029288,20
240,immediately,0.6,0.6,1000000,0.5677390720891949,5.103909438029053e-05,0.5676121634745736,0.5678314403725883,0.5677373447191901,5.403474352892775e-05,0.5675838466324807,0.5678093973761235,20
